	alamat	judul								1st glance	2nd glance
2120	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Pemerintah Sebut Kasus Covid-19 di DKI Jakarta Cukup Stabil								pos	
2121	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	BPJS Kesehatan: Total Ada 291 RS Ajukan Klaim Kasus Covid-19								net	
2122	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Ini Kunci Sukses Aceh Tekan Penularan Covid-19								pos	
2123	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Ini Sebaran Kasus Baru Covid-19, Tertinggi di DKI Jakarta								neg	
2124	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Wapres Ma'ruf: Angka Kemiskinan Bertambah, Kita Menghadapi Tugas Berat								x	
2125	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	"Luncurkan Aplikasi ""Jaga Bansos"", Ketua KPK Ingatkan 8 Rambu Pencegahan Korupsi"								x	
2126	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Forum Pemred Desak Polisi Proses Pelaku Teror terhadap Wartawan 								x	
2127	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Hingga 29 Mei, Ada 49.212 ODP dan 12.499 PDP Covid-19 di Indonesia								net	
2128	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Wapres Ma'ruf Amin: Walau New Normal, Masyarakat Harus Tetap Produktif								pos	
2129	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	Pasien Meninggal akibat Covid-19 di Indonesia Bertambah 24, Total Jadi 1.520 Orang								neg	
2130	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=2	KSAU Lantik Sembilan Pejabat Strategis TNI AU, Ini Nama-namanya								x	
2131	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Bertambah 252, Kini 6.492 Orang Sembuh dari Covid-19								pos	
2132	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Hingga 29 Mei, Sudah 300.545 Spesimen yang Diperiksa untuk Covid-19								pos	
2133	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Infrastruktur Jalan Terus, Pemerintah Resmikan 4 Ruas Tol Bulan Depan								x	
2134	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	UPDATE 29 Mei: Tambah 678, Kasus Positif Covid-19 di Indonesia Mencapai 25.216								neg	
2135	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	KPK Luncurkan Aplikasi Jaga Bansos, Masyarakat Bisa Lapor Dugaan Penyimpangan								x	
2136	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Pemerintah Gelontorkan Rp 6,4 Triliun untuk 5 Destinasi Wisata Superprioritas								x	
2137	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Halalbihalal, Ma'ruf Amin: Mohon Maaf kalau Ada Perhatian yang Kurang								x	
2138	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Pemerintah Rekomendasikan 89 Proyek Strategis Nasional Baru Senilai Rp 1.422 Triliun								x	
2139	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	KPU Laporkan Data Pemilih Bocor, Polisi Sebut Belum Memenuhi Syarat Formil								x	
2140	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Tuntut Jokowi Mundur di Tengah Pandemi, Pecatan TNI AD Terancam Pasal Berlapis								x	
2141	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	"Kemenkes Minta Panduan ""New Normal"" Disesuaikan dengan Kondisi Masing-masing Perusahaan"								net	
2142	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	Wakil Ketua DPR: â€œNew Normalâ€ Dapat Dilakukan dengan Baik Dalam Waktu Dekat								net	
2143	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	"Kemendagri Minta Daerah Sosialisasikan Persiapan ""New Normal"""								net	
2144	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	"Aturan ""New Normal"" Sektor Pendidikan Masih Harus Diperinci "								net	
2145	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=3	6 Arahan Jaksa Agung Saat Lantik Sekretaris Jamintel dan 18 Pejabat Eselon II								x	
2146	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Kereta Cepat Jakarta-Bandung Akan Dilanjutkan sampai Surabaya								x	
2147	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Bappenas: Kami Sedang Susun Protokol untuk Masyarakat Produktif dan Aman								x	
2148	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Upacara Hari Lahir Pancasila Akan Digelar dengan Protokol Covid-19 yang Ketat								pos	
2149	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Jaksa Agung Lantik Sekretaris Jamintel dan 18 Pejabat Eselon II								x	
2150	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	BPIP Akan Gelar Upacara Peringatan Hari Lahir Pancasila 1 Juni 2020								x	
2151	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Penerapan New Normal di Sekolah, Pemerintah Diminta Contoh Australia 								net	
2152	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Vonis 20 Bulan Penjara untuk Penyuap Wahyu Setiawan...								x	
2153	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Jokowi Minta Penyakit Selain Covid-19 Ditangani dengan Baik								pos	
2154	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Senin 1 Juni, Jokowi Dijadwalkan Hadiri Upacara Peringatan Hari Lahir Pancasila								x	
2155	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	KPK Periksa Anggota DPRD Muara Enim 2014-2019 Terkait Suap Proyek Dinas PUPR								x	
2156	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Pasien Covid-19 di Wisma Atlet Kemayoran Berkurang 79 Orang								pos	
2157	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Kemenkeu Jamin Tunjangan bagi Tenaga Kesehatan yang Menangani Covid-19								pos	
2158	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Jokowi: Pembebasan Lahan Jadi Hambatan Terbesar Proyek Strategis Nasional								x	
2159	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Jokowi Minta PSN yang Pulihkan Ekonomi Diprioritaskan								x	
2160	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=4	Jokowi Minta Proyek Strategis Nasional Tetap Jalan untuk Pemulihan Ekonomi								x	
2161	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	KPK Limpahkan Kasus Direktur Utama PT CMI Teknologi ke PN Tipikor								x	
2162	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	"Menkumham Ingatkan Jajaran Bersiap Kerja di Era ""New Normal"""								net	
2163	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Wapres Sebut RI Ingin Contoh Korea Selatan dalam Reformasi Birokrasi								x	
2164	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Buka Pariwisata di Tengah Pandemi, Kebijakan Berisiko yang Tetap Diambil...								neg	
2165	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	"KSPI: Buruh Lebih Butuh Solusi dari Ancaman PHK ketimbang ""New Normal"""								net	
2166	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Polemik Pilkada 2020: Di Tengah Pandemi dan Kritik								net	
2167	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Alat Pelindung Diri Buatan Indonesia Penuhi Standar WHO								pos	
2168	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Ketua KPU Harap Anggaran Tambahan Pilkada 2020 Cair Awal Juni 								x	
2169	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	UPDATE: 24.538 Kasus Positif Covid-19, Tertinggi di Jatim hingga Dominasi Pekerja Migran di DKI								neg	
2170	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Ini Alasan Pemerintah Tak Mau Tunda Pilkada hingga Covid-19 Berakhir								net	
2171	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Masa Kerja dari Rumah ASN Diperpanjang Lagi hingga 4 Juni 2020								x	
2172	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	Mendagri: Jika Pilkada Ditunda 2021, Apa Ada yang Menjamin Covid-19 Akan Selesai? 								net	
2173	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	"Bahan Baku Minim di Sejumlah Industri, KSPI Sebut ""New Normal"" Tak Bakal Efektif"								neg	
2174	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	KSAL Minta Kogabwilhan I Aktif Pantau Pelanggaran Laut Natuna 								x	
2175	https://indeks.kompas.com/?site=nasional&date=2020-05-29&page=5	LPSK dan BNPT Teken MoU Perlindungan Korban Terorisme								x	
2176	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Komnas HAM Kecam Teror terhadap Jurnalis dan Panitia Diskusi CLS UGM								x	
2177	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Terapkan New Normal, Kepala Daerah Wajib Libatkan IDI hingga Epidemiolog								pos	
2178	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Tenaga Medis dan Relawan 2,5 Bulan Berjuang Lawan Covid-19, Ketua Gugus Tugas: Terima Kasih								pos	
2179	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Gugus Tugas Ungkap 102 Daerah Bebas Covid-19 hingga 30 Mei, Ini Rinciannya...								pos	
2180	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Indikator Daerah Siap New Normal, Kasus Covid-19 Turun Lebih dari 50 Persen dalam 2 Minggu								net	
2181	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	New Normal, Menag Terbitkan Aturan Rumah Ibadah Wajib Punya Surat Bebas Covid-19								pos	
2182	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Gugus Tugas Petakan Risiko Penyebaran Covid-19 Jadi Zona Hijau, Kuning, Oranye, dan Merah								net	
2183	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: Penambahan Kasus Baru Covid-19 Tersebar di 24 Provinsi, Jatim Tertinggi								neg	
2184	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: Ada 47.714 ODP dan 12.832 PDP								net	
2185	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: 10 Provinsi Ini Nihil Kasus Baru Covid-19								pos	
2186	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: Pemerintah Telah Periksa 311.906 Spesimen Terkait Covid-19								pos	
2187	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: Bertambah 53, Pasien Covid-19 Meninggal Dunia Jadi 1.573 Orang								neg	
2188	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	Bertambah 523, Kini Ada 7.015 Orang Sembuh dari Covid-19 								pos	
2189	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	UPDATE 30 Mei: Bertambah 557, Kasus Covid-19 Capai 25.773								neg	
2190	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=1	LAN Lakukan Penyederhanaan Birokrasi untuk Hadapi New Normal								pos	
2191	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	UPDATE 30 Mei: WNI Positif Covid-19 di Luar Negeri Tambah 15 Orang, Kasus Perdana di Chile								neg	
2192	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Dompet Dhuafa: Di Tengah Pandemi, Antusias Kemanusiaan Masyarakat Indonesia dalam Tren Positif								pos	
2193	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	"Pemerintah Dinilai Terlalu Paksakan Penerapan ""New Normal"""								neg	
2194	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Pasien Covid-19 di RSD Wisma Atlet Kemayoran Berkurang 66, Kini Jadi 619 Orang								pos	
2195	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Ramadhan 2020, Dompet Dhuafa Berhasil Himpun Dana Rp 105 Miliar								x	
2196	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Bela Risma soal Mobil PCR, PDI-P Berharap Khofifah Lebih Bijak Tentukan Prioritas								x	
2197	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Kualitas SDM Jadi Kunci Sukses Program Kesejahteraan Sosial Kemensos								x	
2198	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	KawalBansos.ID Terima 510 Aduan Terkait Bansos Covid-19, Terbanyak dari Jawa Barat								neg	
2199	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	"""New Normal"" Mulai 5 Juni, ASN Diminta Tetap Patuhi Jam Kerja"								net	
2200	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Partai Golkar Dukung Pemberlakuan New Normal								pos	
2201	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Keyakinan Jokowi, Proyek Strategis Nasional Pulihkan Ekonomi Saat Pandemi								pos	
2202	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Menko PMK Sebut Penyaluran Bantuan Sosial Tunai di Jawa Barat Mencapai 80 Persen								x	
2203	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	"Protokol ""New Normal"" Mendagri, Operasional Ojek Online Tetap Ditangguhkan"								neg	
2204	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Peran Bung Karno Mengenalkan Pancasila ke Seluruh Dunia								x	
2205	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=2	Update Covid-19 di Indonesia: 25.216 Kasus Positif, 8 Provinsi Nihil Pasien Baru								net	
2206	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2207	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2208	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2209	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2210	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2211	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2212	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2213	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2214	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2215	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2216	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2217	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2218	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2219	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2220	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=3	NA									
2221	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2222	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2223	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2224	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2225	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2226	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2227	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2228	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2229	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2230	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2231	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2232	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2233	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2234	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2235	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=4	NA									
2236	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2237	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2238	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2239	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2240	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2241	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2242	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2243	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2244	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2245	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2246	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2247	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2248	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2249	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2250	https://indeks.kompas.com/?site=nasional&date=2020-05-30&page=5	NA									
2251	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Komnas Perempuan Protes Candaan Mahfud MD yang Samakan Virus Corona dengan Istri	net								
2252	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Pemerintah: New Normal Bukan Berarti Kembali seperti Sebelum Adanya Pandemi Covid-19	net								
2253	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Multitafsir soal Operasional Ojek di Masa Pandemi, Mendagri Revisi Keputusannya	net								
2254	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Berkapasitas 360 Pasien, RS Covid Pulau Galang Saat Ini Rawat 36 Orang	net								
2255	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	1.382 Bencana Terjadi di Indonesia hingga Akhir Mei, Belum Termasuk Covid-19	x								
2256	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Sebelum Terapkan New Normal, Suatu Daerah Wajib Lakukan Sosialisasi hingga Simulasi	net								
2257	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Ini 5 Provinsi dengan Kenaikan Kasus Harian Covid-19 Terbanyak pada 31 Mei	net								
2258	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Aspek Ini yang Jadi Pertimbangan Pemerintah Sebelum Terapkan New Normal	net								
2259	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Hingga 31 Mei, Jumlah ODP 49.936 Orang dan PDP 12.913 Orang	net								
2260	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Pemerintah: New Normal Tidak Mungkin Dilakukan Serempak	net								
2261	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Bertambah 11.470, Total 323.376 Spesimen Covid-19 Telah Diperiksa Hingga 31 Mei 2020	pos								
2262	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	UPDATE: Sebaran 700 Kasus Baru Covid-19 pada 31 Mei	neg								
2263	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	Kerusuhan di AS Meluas, DPR Minta Pemerintah Pastikan Keselamatan WNI	x								
2264	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	UPDATE: Kasus Kematian akibat Covid-19 Menjadi 1.613 Orang, Bertambah 40 Orang	neg								
2265	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=1	UPDATE: Tambah 293 Orang, Pasien Covid-19 yang Sembuh Kini 7.308 Orang	pos								
2266	https://indeks.kompas.com/?site=nasional&date=2020-5-31&page=2	Politisi Nasdem Minta Daerah Zona Hijau Covid-19 Berlakukan New Normal	net								
